EXCHANGE%3DNASDAQ
MARKET_OPEN_MINUTE=570
MARKET_CLOSE_MINUTE=960
INTERVAL=86400
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME,CDAYS
DATA=
TIMEZONE_OFFSET=-240
1113249600,96.52,97.3,96.06,96.45,0,1
1113336000,96.881,97.113,94.61,96.404,0,1
1113422400,96.37,97.06,94.77,96.64,0,1
1113508800,95.63,97.08,94.95,96.54,0,1
1113595200,92.41,95.07,92.24,94.95,0,1
1113854400,93.39,93.85,91.65,92.2,0,1
1113940800,95.6,95.9,93.92,94.57,0,1
1114027200,98.95,100.15,97.86,99.19,0,1
1114113600,102.01,102.4,99.56,100.11,0,1
1114200000,107.797,111.888,107.023,111.341,0,1
1114459200,111.65,112.26,108.65,108.8,0,1
1114545600,109.27,110.89,109.04,110,0,1
1114632000,109.78,110.31,108.26,108.89,0,1
1114718400,109.62,110.93,108.75,109.64,0,1
1114804800,109.89,111.01,108.8,110.84,0,1
1115064000,111.03,111.74,109.99,110.91,0,1
1115150400,112.98,113.96,110.55,110.81,0,1
1115236800,114.136,114.825,113.386,113.501,0,1
1115323200,113.38,114.2,112.83,114.2,0,1
1115409600,113.9,114.51,113.12,114.09,0,1
1115668800,112.9,114.14,112.6,113.89,0,1
1115755200,113.79,113.79,112.25,112.62,0,1
1115841600,115.53,115.87,113.85,114.37,0,1
1115928000,114.25,116,113.99,115.29,0,1
1116014400,114.51,115.43,113.55,114.48,0,1
1116273600,115.41,115.69,114.17,114.73,0,1
1116360000,116.45,116.61,114.98,115.16,0,1
1116446400,119.46,119.87,116.64,116.69,0,1
1116532800,119.47,120.46,119.02,120.05,0,1
1116619200,120.68,120.71,119.71,120.48,0,1
1116878400,127.6,128.92,121.23,121.46,0,1
1116964800,127.87,132.59,126.62,128.35,0,1
1117051200,130.27,130.36,125.19,126.24,0,1
1117137600,129.47,131.75,129.02,130.35,0,1
1117224000,132.87,132.89,129.5,130.1,0,1
1117569600,138.5,139.06,134.55,134.58,0,1
1117656000,143.86,146.3,140.87,141.46,0,1
1117742400,143.81,144.75,142.16,144.22,0,1
1117828800,139.99,144.51,138.57,143.25,0,1
1118088000,145.32,146.73,140.77,141.05,0,1
1118174400,146.41,149.65,145,148.4,0,1
1118260800,139.64,146.45,138.86,146.28,0,1
1118347200,143.01,144.11,140.14,142.22,0,1
1118433600,141.11,143.5,139.87,143.35,0,1
1118692800,141.23,141.95,138.12,139.77,0,1
1118779200,139.04,140.48,138.74,139.16,0,1
1118865600,137.26,138.51,133.58,137.36,0,1
1118952000,138.58,139.01,136.4,136.99,0,1
1119038400,140,140,137.8,139.4,0,1
1119297600,143.207,143.692,135.729,137.907,0,1
1119384000,143.78,145,142.34,143.89,0,1
1119470400,144.51,146.01,144.19,144.69,0,1
1119556800,144.71,147.26,143.11,143.86,0,1
1119643200,148.48,148.85,144.65,145.3,0,1
1119902400,151.9,152.08,146.78,149.3,0,1
1119988800,150.85,154.47,150.85,152.99,0,1
1120075200,146.21,152.04,145.93,151.1,0,1
1120161600,146.93,149.32,145.37,147.02,0,1
1120248000,145.48,147.97,144.47,147.37,0,1
1120593600,147.71,147.84,144.97,145.9,0,1
1120680000,145.617,148.651,145.544,148.501,0,1
1120766400,147.62,147.75,144.11,144.55,0,1
1120852800,147.97,148.6,146.88,147.98,0,1
1121112000,146.53,148.15,145.36,148.05,0,1
1121198400,145.746,147.053,145.32,146.548,0,1
1121284800,149.28,149.47,145.9,146.11,0,1
1121371200,150.29,153.22,149.88,152.52,0,1
1121457600,150.44,151.55,149.74,150.47,0,1
1121716800,149.62,150.8,148.73,149.85,0,1
1121803200,154.8,155.02,150.75,150.9,0,1
1121889600,155.844,156.1481,150.7491,152.6322,0,1
1121976000,156.81,158.74,155.45,156.87,0,1
1122062400,151.05,154.47,148.02,153.03,0,1
1122321600,147.78,151.49,147.33,151.04,0,1
1122408000,147.9,148.85,145.9,147.36,0,1
1122494400,148.32,148.97,146.05,148.72,0,1
1122580800,146.6,148.56,146.49,148.56,0,1
1122667200,143.74,146.27,143.35,145.92,0,1
1122926400,145.6591,146.1038,143.906,143.9159,0,1
1123012800,149.45,149.61,145.41,145.65,0,1
1123099200,148.5,149.71,147.65,148.85,0,1
1123185600,148.72,149.35,147.48,147.63,0,1
1123272000,146.03,149.11,145.51,148.6,0,1
1123531200,145.48,147.68,145.1,146.65,0,1
1123617600,145.64,146.19,144.11,145.83,0,1
1123704000,142.7,146.02,142.3,145.5,0,1
1123790400,141.88,143.15,140.17,142.8,0,1
1123876800,144.716,144.955,140.679,141.538,0,1
1124136000,141.86,146.24,141.74,144.76,0,1
1124222400,142.68,143.75,141.53,142.3,0,1
1124308800,142.41,143.14,141.86,142.61,0,1
1124395200,139.86,140.11,137.36,137.82,0,1
1124481600,139.86,140.58,139.67,140.35,0,1
1124740800,136.87,140.59,136.54,140.48,0,1
1124827200,139.65,139.73,136.92,137.94,0,1
1124913600,141.14,142.23,138.09,138.65,0,1
1125000000,141.15,141.86,139.85,141.13,0,1
1125086400,141.65,142.37,141.19,141.6,0,1
1125345600,144.08,144.42,140.98,140.98,0,1
1125432000,143.49,144.61,142.8,143.55,0,1
1125518400,142.86,144.11,142.04,143.97,0,1
1125604800,142.98,143.61,142.36,142.81,0,1
1125691200,144.08,144.85,143.08,143.11,0,1
1126036800,143.41,144.55,143.26,144.36,0,1
1126123200,147.29,147.6,142.5,142.8,0,1
1126209600,147.55,149.49,146.53,147.27,0,1
1126296000,149.4,149.4,148.13,148.49,0,1
1126555200,154.72,155.55,150.35,150.72,0,1
1126641600,155.68,157.61,152.93,154.35,0,1
1126728000,151.35,156.48,150,154.21,0,1
1126814400,151.16,153.22,148.81,149.61,0,1
1126900800,149.95,152.1,149.79,151.86,0,1
1127160000,151.74,152.85,150.2,150.35,0,1
1127246400,153.8,155.49,152.46,152.92,0,1
1127332800,155.79,156.72,152.83,154.05,0,1
1127419200,155.53,159.45,154.93,155.59,0,1
1127505600,157.52,158.45,156.14,156.34,0,1
1127764800,156.98,160.31,156.12,159.59,0,1
1127851200,156.81,159.05,156.53,157.32,0,1
1127937600,152.85,157.39,152.65,156.95,0,1
1128024000,154.66,155.2,152.89,153.19,0,1
1128110400,158.07,158.59,155.99,156.95,0,1
1128369600,159.18,159.89,156.24,156.66,0,1
1128456000,155.34,160.48,155.21,159.82,0,1
1128542400,155.2,157.29,153.85,156.19,0,1
1128628800,156.22,157.08,154.89,156.91,0,1
1128715200,156.34,158.18,155.11,157.24,0,1
1128974400,155.17,157.25,154.42,156.5,0,1
1129060800,152.9,156.17,152.28,155.15,0,1
1129147200,150.33,153.44,149.35,152.45,0,1
1129233600,148.571,150.849,145.197,150.849,0,1
1129320000,147.92,149.96,146.12,149.8,0,1
1129579200,152.35,152.45,147.13,148.6,0,1
1129665600,151.49,153.83,151.22,152.33,0,1
1129752000,154.2,154.78,151.83,151.85,0,1
1129838400,151.45,155.41,150.45,154.84,0,1
1129924800,169.78,173.04,166.33,172.73,0,1
1130184000,174.15,174.48,170.92,171.51,0,1
1130270400,173.28,173.53,171.26,172.72,0,1
1130356800,177.54,177.82,172.92,172.97,0,1
1130443200,176.35,178.37,175.66,178.12,0,1
1130529600,178.91,179.3,177.33,177.46,0,1
1130792400,185.88,187.19,179.58,179.94,0,1
1130878800,189.5,191.76,184.32,185.74,0,1
1130965200,189.65,192.31,188.4,190.66,0,1
1131051600,192.78,193.1,190.5,191.01,0,1
1131138000,195.02,195.7,192.53,194.8,0,1
1131397200,197.32,198.54,195.88,197.35,0,1
1131483600,194.76,197.6,194.1,196.93,0,1
1131570000,189.39,193.95,188.83,193.14,0,1
1131656400,195.35,195.48,188.53,188.99,0,1
1131742800,195,198.25,194.23,197.36,0,1
1132002000,198.29,198.91,195.57,195.86,0,1
1132088400,196.2,198.3,195.28,196.99,0,1
1132174800,198.88,199.23,196.86,197.9,0,1
1132261200,201.52,201.7,199.57,200.7,0,1
1132347600,199.9,202.05,199.73,201.54,0,1
1132606800,204.48,204.79,196.55,199.39,0,1
1132693200,208.03,208.45,202.91,204.12,0,1
1132779600,211.22,212.15,207.68,208.31,0,1
1132952400,214.1,214.16,212.44,212.68,0,1
1133211600,211.53,215.4,211.01,214.7,0,1
1133298000,201.57,212.99,200.87,212.02,0,1
1133384400,202.2538,204.0208,197.5822,201.9279,0,1
1133470800,206.838,207.5123,203.9409,204.3954,0,1
1133557200,208.64,209.56,206.72,208.26,0,1
1133816400,202.72,208.54,201.94,208.29,0,1
1133902800,202.07,208,200.65,204.15,0,1
1133989200,201.91,203.15,199.31,202.88,0,1
1134075600,205.12,205.12,201.12,202.45,0,1
1134162000,204.4,207.68,204.08,207.29,0,1
1134421200,206.1,207.397,204.77,207.108,0,1
1134507600,208.54,208.79,205.61,206.04,0,1
1134594000,209.27,209.66,207.54,208.31,0,1
1134680400,211.05,211.36,208.04,209.35,0,1
1134766800,214.86,216.03,211.16,212.46,0,1
1135026000,212.09,222.88,209.84,215.88,0,1
1135112400,214.66,215.88,212.12,213.72,0,1
1135198800,212.95,218.21,210.14,216.56,0,1
1135285200,215.804,216.214,212.752,215.667,0,1
1135371600,215.25,216.03,214.18,215.86,0,1
1135717200,212.11,215.71,211.17,215.71,0,1
1135803600,213.13,213.68,210.42,211.96,0,1
1135890000,209.86,214.15,209.38,213.78,0,1
1135976400,207.22,208.9,206.66,208.43,0,1
1136322000,217.4,217.62,208.9,211.05,0,1
1136408400,222.4,224.26,219.66,221.73,0,1
1136494800,225.39,225.55,220.53,222.78,0,1
1136581200,232.6,235.01,226.39,228.21,0,1
1136840400,233.2166,236.4633,230.2395,232.9718,0,1
1136926800,234.65,234.89,230.79,231.98,0,1
1137013200,235.58,237.32,234.36,235.4,0,1
1137099600,231.58,237.26,230.52,236.62,0,1
1137186000,232.89,233.21,230.57,231.92,0,1
1137531600,233.32,234.72,231.03,231.3,0,1
1137618000,222.2325,228.4513,221.4034,223.4264,0,1
1137704400,218.004,226.518,216.284,225.359,0,1
1137790800,199.5303,219.795,197.1726,219.1306,0,1
1138050000,213.54,213.98,202.66,203.49,0,1
1138136400,221.29,222.25,217.02,217.8,0,1
1138222800,216.28,226.89,214.4,225.4,0,1
1138309200,216.915,219.775,211.568,219.55,0,1
1138395600,216.53,218.89,214.28,217.28,0,1
1138654800,213.2,216.42,212.29,214.4,0,1
1138741200,216.1137,219.5802,211.7745,215.0697,0,1
1138827600,200.69,200.8,193.57,194.32,0,1
1138914000,197.82,203.05,197.79,201.71,0,1
1139000400,190.587,196.753,186.099,196.613,0,1
1139259600,192.36,194.76,189.59,192.46,0,1
1139346000,183.776,191.658,181.491,191.304,0,1
1139432400,184.36,185.16,177.16,184.06,0,1
1139518800,179.21,187.01,177.88,185.41,0,1
1139605200,181.12,182.07,176.39,180.79,0,1
1139864400,172.68,175.12,170.77,173.15,0,1
1139950800,171.49,175.67,171.03,172.49,0,1
1140037200,171.02,172.83,168.75,170.46,0,1
1140123600,183.05,183.32,172.07,172.66,0,1
1140210000,184.19,185.88,181.63,184.75,0,1
1140555600,183.11,186.58,182.37,183.04,0,1
1140642000,182.56,184.29,181.75,183.39,0,1
1140728400,188.85,190.43,182.51,182.62,0,1
1140814800,188.51,189.84,186.56,188.46,0,1
1141074000,194.992,195.654,189.95,190.444,0,1
1141160400,181.13,198.57,169.09,196.4,0,1
1141246800,182.22,184.54,180.47,184.1,0,1
1141333200,188.04,190.36,180.92,181.96,0,1
1141419600,188.9,193.43,187.69,191.96,0,1
1141678800,183.87,191.51,183.39,190.26,0,1
1141765200,182.04,184.04,178.9,182.33,0,1
1141851600,176.7631,179.835,175.0953,176.7905,0,1
1141938000,171.33,179.09,170.58,177.52,0,1
1142024400,168.58,172.08,165.61,171.58,0,1
1142283600,168.36,172.88,167.56,170.29,0,1
1142370000,175.404,176.009,166.144,168.404,0,1
1142456400,172.08,175.97,170.09,175.21,0,1
1142542800,169.22,174.2,168.78,174.13,0,1
1142629200,169.73,170.72,167.3,169.23,0,1
1142888400,173.92,174.87,170.6,171,0,1
1142974800,169.79,175.65,169.37,174.83,0,1
1143061200,169.94,171.88,168.58,169.71,0,1
1143147600,170.77,172.7,169.93,171,0,1
1143234000,182.72,184.86,181.07,184.13,0,1
1143493200,184.66,185.67,182.32,183.36,0,1
1143579600,188.41,188.74,185.4,185.67,0,1
1143666000,197.29,199.3,189.57,189.78,0,1
1143752400,194.03,196.55,191.61,194.4,0,1
1143838800,194.8,195.74,191.82,194.18,0,1
1144094400,194.66,196.04,193.77,194.57,0,1
1144180800,201.97,202.25,193.88,194.76,0,1
1144267200,203.791,207.078,201.209,203.898,0,1
1144353600,205.38,206.74,202.51,203.04,0,1
1144440000,202.88,206.22,201.81,206,0,1
1144699200,207.98,208.38,202.42,203.34,0,1
1144785600,204.63,209.34,202.91,208,0,1
1144872000,204.27,205.46,202.39,204.3,0,1
1144958400,200.88,204.68,200.05,204.11,0,1
1145304000,203.21,206.04,200.22,201.52,0,1
1145390400,201.92,204.71,200.55,203.76,0,1
1145476800,205.04,206.61,203.16,206.08,0,1
1145563200,207.29,207.79,203.9,205.3,0,1
1145649600,218.33,225.13,217.87,224.23,0,1
1145908800,220.03,222.13,218.04,219.48,0,1
1145995200,213.37,220.3,212.79,219.6,0,1
1146081600,212.77,214.8,211.55,213.66,0,1
1146168000,209.8,213.24,209.49,211.24,0,1
1146254400,208.761,212.652,207.942,209.103,0,1
1146513600,199.25,209.51,199.08,209.03,0,1
1146600000,197.2,201.04,194.01,200.34,0,1
1146686400,196.89,200.55,195.24,197.98,0,1
1146772800,197.18,199.24,195.91,197.32,0,1
1146859200,196.95,200.14,195.69,198.6,0,1
1147118400,197.19,198.36,194.83,197.36,0,1
1147204800,204.196,204.296,196.678,197.65,0,1
1147291200,201.29,205.65,200.73,203.95,0,1
1147377600,193.31,202.15,192.3,201.51,0,1
1147464000,186.88,192.24,186.59,191.58,0,1
1147723200,187.91,189.88,183.94,187.78,0,1
1147809600,185.46,188.24,184.76,187.81,0,1
1147896000,187.06,189.73,184.92,185.12,0,1
1147982400,185.31,190.71,185.17,189.2,0,1
1148068800,184.82,187.06,180.1,186.45,0,1
1148328000,185.29,186.33,182.44,183.74,0,1
1148414400,187.6,191.75,186.59,186.92,0,1
1148500800,190.43,191.53,185.62,188.49,0,1
1148587200,191.3,191.31,185.97,189.35,0,1
1148673600,190.48,192.75,189.82,192.08,0,1
1149019200,185.78,190.31,185.54,188.95,0,1
1149105600,185.7241,188.9359,183.2066,186.7142,0,1
1149192000,191.12,191.3,185.61,186.58,0,1
1149278400,189.53,193.35,188.54,192.54,0,1
1149537600,187.03,190.53,186.89,187.9,0,1
1149624000,194.8,194.805,187.962,188.104,0,1
1149710400,193.06,197.23,193.06,196.42,0,1
1149796800,196.45,196.94,189.11,193.68,0,1
1149883200,193.09,197.52,192.48,195.9,0,1
1150142400,190.58,195.05,190.31,193.98,0,1
1150228800,193.069,193.306,188.871,190.26,0,1
1150315200,192,195.35,189.07,194.72,0,1
1150401600,195.3,195.93,191.31,193.12,0,1
1150488000,195.15,195.27,193.81,194.36,0,1
1150747200,193.88,197.2,193.3,195.23,0,1
1150833600,193.39,195.74,193.06,193.82,0,1
1150920000,200.86,201.8,194.68,195.33,0,1
1151006400,199.78,202.8,193.81,200.59,0,1
1151092800,202.23,204.67,200.17,201.18,0,1
1151352000,201.91,203.95,201.42,203.17,0,1
1151438400,200.96,203.8,200.3,202.65,0,1
1151524800,202.85,203.04,200.36,201.8,0,1
1151611200,208.7,208.89,202.71,203.79,0,1
1151697600,209.46,209.46,205.96,207.59,0,1
1151956800,211.39,211.67,209.52,209.81,0,1
1152129600,210.52,211.19,207.61,210.55,0,1
1152216000,211.383,212.477,210.779,211.476,0,1
1152302400,210.01,213.73,207.73,212.81,0,1
1152561600,208.89,212.4,207.98,211.51,0,1
1152648000,212.068,212.312,206.308,209.043,0,1
1152734400,208.42,211.16,208.16,210.83,0,1
1152820800,204.21,208.96,203.21,206.79,0,1
1152907200,201.55,205.54,199.11,204.96,0,1
1153166400,203.741,205.294,201.658,202.11,0,1
1153252800,201.32,205.08,198.67,204.67,0,1
1153339200,199.3,200.37,197.13,197.31,0,1
1153425600,193.37,202.02,192.64,201.94,0,1
1153512000,194.859,195.679,188.656,192.877,0,1
1153771200,195.25,196.75,190.41,196.21,0,1
1153857600,194.49,195.46,191.71,192.32,0,1
1153944000,192.56,195.76,191.31,193.91,0,1
1154030400,191.01,193.55,188.79,193.49,0,1
1154116800,193.87,194.59,190.67,190.81,0,1
1154376000,193.11,194.39,191.46,193.81,0,1
1154462400,187.57,192.69,187.57,192.36,0,1
1154548800,183.43,188.4,182.42,187.62,0,1
1154635200,187.51,188.77,181.5,182.31,0,1
1154721600,186.74,190.15,185.69,189.59,0,1
1154980800,188.79,189.68,185.39,185.56,0,1
1155067200,190.31,192.06,189.36,191.22,0,1
1155153600,188.28,192.15,187.99,191.7,0,1
1155240000,186.91,188.65,186.04,186.75,0,1
1155326400,184.07,187.45,183.82,187.01,0,1
1155585600,184.53,187.38,184.15,185.56,0,1
1155672000,190.2945,190.6441,186.1137,186.8679,0,1
1155758400,193.67,194.03,190.87,191.55,0,1
1155844800,192.71,194.8,191.77,193,0,1
1155931200,191.49,193.35,190.18,192.96,0,1
1156190400,188.46,189.31,187.42,188.86,0,1
1156276800,188.9559,189.4404,187.2326,188.6782,0,1
1156363200,186.53,188.95,186.14,188.63,0,1
1156449600,186.68,188.01,185.94,187.03,0,1
1156536000,186.44,187.47,186.06,186.35,0,1
1156795200,190.28,190.28,187.31,187.62,0,1
1156881600,189.29,190.97,188.41,190.2,0,1
1156968000,190.18,192.13,189.07,189.42,0,1
1157054400,189.0757,190.8839,188.9109,190.5563,0,1
1157140800,189.111,190.449,188.406,190.307,0,1
1157486400,191.99,192.51,188.53,189.75,0,1
1157572800,189.88,191.4,189.64,190.86,0,1
1157659200,189.06,190.68,188.51,189.51,0,1
1157745600,188.74,190.2,188.17,188.17,0,1
1158004800,191.85,192.15,188.7,188.94,0,1
1158091200,195.75,196.17,192.25,192.31,0,1
1158177600,203.08,203.18,197.35,197.38,0,1
1158264000,201.79,202.94,200.76,201.95,0,1
1158350400,204.74,204.82,203.17,203.54,0,1
1158609600,207.14,209.14,204.53,204.8,0,1
1158696000,201.7,207.54,196.17,207.52,0,1
1158782400,198.3,203.49,197.11,203.35,0,1
1158868800,203.22,204.02,199.73,199.95,0,1
1158955200,201.69,203.52,200.48,202.29,0,1
1159214400,201.79,204.52,201.05,202.59,0,1
1159300800,203.23,203.64,200.68,202.55,0,1
1159387200,201.26,205.4,200.98,202.95,0,1
1159473600,201.59,203.29,200.07,201.84,0,1
1159560000,200.749,202.607,200.504,202.36,0,1
1159819200,200.52,202.8,200.2,200.75,0,1
1159905600,201.82,203.03,198.9,200.44,0,1
1159992000,207.64,207.68,201.32,202.28,0,1
1160078400,205.7,208.91,205.22,207.14,0,1
1160164800,210.0398,210.744,204.6702,204.9049,0,1
1160424000,214.29,215.76,211.5,212.19,0,1
1160510400,213.11,218.71,210.98,215.56,0,1
1160596800,213.04,214.74,211.67,212.3,0,1
1160683200,213.51,214.63,211.79,214.07,0,1
1160769600,213.44,214.54,212.57,213.67,0,1
1161028800,210.66,214.39,210.46,213.64,0,1
1161115200,210.11,211.663,208.143,209.94,0,1
1161201600,209.445,212.163,208.541,211.286,0,1
1161288000,212.82,227.23,209.58,209.9,0,1
1161374400,229.61,229.82,226.57,229.27,0,1
